,headline,is_sarcastic
956,Mike Pompeo Asked Donald Trump To Fire Inspector General,0
957,Priest Goes Viral After Using Squirt Gun Full Of Holy Water To Bless People,0
958,FBI Says It Found Links Between Pensacola Gunman And Al-Qaeda,0
959,Tropical Storm Arthur Hits North Carolina Coast With Rain,0
960,Trump May Extend Freeze In Funding To World Health Organization: Reports,0
961,Fed Chair Says Economy Might Not Fully Recover Until End Of 2021,0
962,Epic Supercut Recaps Coronavirus Pandemic With Sci-Fi And Horror Movies,0
963,"'Matrix' Creator Has Blunt Reply To 'Red Pill' Tweets From Ivanka Trump, Elon Musk",0
964,'Pharma Bro' Denied Prison Timeout To Work On COVID-19 Treatment,0
965,'Testing Is Overrated': Snide Twitter Wits Imagine A Trump Commencement Speech,0
966,Naomi Campbell Boosts Flight Hygiene With New Addition To Hazmat Suit,0
967,'Ultra-Rare' Blue Bee Rediscovered By Researchers In Florida,0
968,Gov. Andrew Cuomo Gets Tested For Coronavirus During Live Briefing,0
969,GOP Senator Dismisses Concerns About Trump's Inspector General Firing,0
970,Trump Blasts Obama As 'Incompetent' After Apparent Commencement Speech Jab,0
971,13 Sailors On The USS Theodore Roosevelt Again Test Positive For COVID-19 After Reportedly Recovering,0
972,HHS Chief Alex Azar: Defying Social Distancing Guidelines Part Of American ‘Freedom’,0
973,Top Trump Trade Adviser Bashes CDC: 'Really Let The Country Down' On Virus Testing,0
974,Female Sportscasting Pioneer Phyllis George Dies,0
975,‘Stir-Crazy’ Penguins Get Taste Of Culture During 'Quarantine' Art Museum Visit,0
976,Soccer Star Hope Solo's Dog Conan Dies After Being Shot,0
977,The U.S. Is Building A Contact-Tracer Army,0
978,Hundreds Demand Justice For Ahmaud Arbery At Georgia Rally,0
979,Two Coasts. One Virus. How New York Suffered Nearly 10 Times The Number of Deaths As California.,0
980,"Fire, Explosion In Los Angeles Injures 10 Firefighters",0
981,‘Little Fires Everywhere’ Director Lynn Shelton Dies At 54,0
982,Obama Rips The Trump Administration's Failed Pandemic Response In College Address,0
983,Trump Says He Is Considering Restoring A Small Fraction Of WHO Funding,0
984,Virginia Tech Therapy Dog Gets Honorary Degree After Years Of Helping Students,0
985,Conservative Columnist Imagines How WWII Would Have Gone If FDR Had Been ‘Trumpy’,0
986,Twitter Users Can't Get Over What Trump Is Calling The U.S.'s New Weapon,0
987,"On A Tiny Chesapeake Bay Island, Fear That COVID-19 Could Deal It A Final Blow",0
988,Maxine Waters: Sister Who Died Of Coronavirus Was Not Tested Before Surgery,0
989,Chris Hayes Points Out The Glaring Flaw With Trump Supporters' Anti-Mask Stance,0
990,'Art Of The Deal' Co-Author Spells Out Why Pandemic Deaths 'Don't Matter' To Trump,0
991,Trump Ousts Another Inspector General In Apparent Act Of 'Retaliation',0
992,House Passes $3 Trillion Coronavirus Relief Bill,0
993,"CDC Now Projects More Than 100,000 Deaths From The Coronavirus By June",0
994,New York Churches Open COVID-19 Testing Sites In Push To Reach Minority Communities,0
995,House To Allow Remote Voting During Coronavirus Pandemic,0
996,12 Amazing Photos You Missed This Week,0
997,Trump Celebrates New Space Force Flag By Touting 'Super Duper Missile',0
998,VA Continuing To Use Unproven Malaria Drug For COVID-19 For Now,0
999,Some Workers Would Rather Say No To Work And Lose Benefits Than Risk Getting Sick,0
1000,2-Year-Old Florida Girl Gets Adopted By Foster Family Over Zoom,0
1001,Pence's Former Doctor Calls Him Out For Not Wearing A Mask,0
1002,Pregnant Women In New York Are Stuck In Prison Despite Governor’s Promise,0
1003,White House Claims U.S. Will Have Full Coronavirus Vaccine 'By The End Of This Year',0
1004,Brazil's Health Minister Quits After Refusing Bolsonaro’s Chloroquine Push,0
1005,"Biden’s Campaign Is Ready To Go After Georgia, Arizona And Texas",0
1006,"Large-Scale COVID-19 Vaccine Testing Expected By July, NIH Says",0
1007,Whoopi Goldberg Asks Chris Christie Who He's Willing To Sacrifice To Reopen Economy,0
1008,Biden Says Voters 'Shouldn't Vote For Me' If They Believe Tara Reade,0
1009,Hong Kong Shop Selling 'Tear Gas' Ice Cream To Support Democratic Protests,0
1010,Montage Exposes Trump’s Off-The-Rails Pandemic Rhetoric Compared To Other Leaders,0
1011,Trump's Mar-a-Lago Club To Partially Reopen This Weekend,0
1012,Former U.S. Goalkeeper Hope Solo Slams ‘Heinous’ Shooting Of Her Pet Dog,0
1013,"John Lithgow Taunts Rudy Giuliani, 'Trumpty Dumpty' Donald Trump With Book Of Poems",0
1014,Supercut Shows Fox News' Willingness To Turn Against Anyone Who Angers Trump,0
1015,Stephen Colbert Reveals Fresh Reason For Not Interviewing Trump Again,0
1016,Detroit Democratic Activist’s Death From COVID-19 Leaves A ‘Big Void’,0
1017,‘Ford To City: Drop Dead’ Is A Blueprint For Trump’s Hostility To ‘Blue State’ Aid,0
1018,Lockdown At Terminal Island Federal Prison Curbs Deadly Coronavirus Outbreak,0
1019,FDA Warns Rapid Coronavirus Test Touted By White House May Give False Negatives,0
1020,Barber Who Defied Lockdown In New York Tests Positive For Coronavirus,0
1021,Parcel Thief Reportedly Steals Cremated Remains Of Man's Mother,0
1022,Jim Carrey Draws Damning Indictment Of Fox News' Coronavirus Coverage,0
1023,Obama’s Cryptic Tweet Sets Twitter Alight With Speculation,0
1024,Trump Annihilated Online Over Claim 'We'd Have Very Few Cases' Without Testing,0
1025,Chris And Andrew Cuomo Pause On-Air Bickering To Share Sweet 'I Love You' Moment,0
1026,Former Coronavirus Skeptic Warns Others To Take Pandemic Seriously After Infection,0
1027,Woman Marries Man Who Saved Her In Las Vegas Mass Shooting,0
1028,Fired Parkland Deputy Who Hid Behind Car During Shooting To Be Reinstated,0
1029,Wisconsin Judge Equates Stay-At-Home Order To Japanese American Concentration Camps,0
1030,Trump Death Clock,0
1031,Immunologist Rick Bright Warns Of 'Darkest Winter' If Virus Rebounds,0
1032,Looks Like 2 Government Agencies Cite Mount St. Helens Eruption To Warn Against Reopening,0
1033,I Spent 10 Years Building My Small Business. COVID-19 Destroyed It In Just 8 Weeks.,0
1034,Time Torches Trump's Coronavirus Blunders With Cutting New Cover,0
1035,Nearly 3 Million More Americans File Unemployment Claims,0
1036,Seth Meyers Offers Scathing Theory About Fox News' Obsession With Obama,0
1037,FBI Seizes Cellphone From Sen. Richard Burr In Probe Over Stock Trades: Reports,0
1038,Wisconsin Gov. Slams Ruling That Overturns Stay-At-Home Order: We’ll Have More Deaths,0
1039,Bill Murray In A Bathtub Offers A Strong Argument For Wearing A Mask,0
1040,Celebs Join 'Weird Al' For A Hilariously Unenthusiastic Version Of 'Eat It',0
1041,"Yellowstone, Grand Canyon National Parks To Welcome Back Visitors On Limited Basis",0
1042,Trevor Noah Gives Mitch McConnell A Lesson On Who's Really The 'Classless' One,0
1043,Eric Trump Confuses Cliches And Becomes A Twitter Laughingstock,0
1044,'Trump Death Clock' In Times Square Is Grim Reminder Of Preventable Virus Deaths,0
1045,Anderson Cooper: Trump's Latest Coronavirus Ploy Is 1 Of His Most Offensive Yet,0
1046,Barack Obama Speaks Out After Mitch McConnell Tells Him To Keep His 'Mouth Shut',0
1047,Kristen Bell Gets Hands-On To Tackle Double Standards In Parenting,0
1048,"Papa John's Founder Shows Off His 'Crib,' And It's Pretty Much What You'd Expect",0
1049,"Trump Again Undermines Dr. Anthony Fauci, Pushes For Schools To Reopen",0
1050,How California Is Preparing For Wildfire Season Amid Coronavirus,0
1051,Progressive Demands Get Shelved In House Democrats’ COVID-19 Relief Bill,0
1052,"Consumers, Lawmakers Rip Airlines For Withholding Refunds",0
1053,Kentucky Governor Calls For Investigation Of Breonna Taylor Killing,0
1054,Wisconsin Supreme Court Blocks Governor's Stay-At-Home Order Extension,0
1055,Workers’ Rights During COVID-19: How The Workplace Could Change Forever,0
1056,"Trump Cites Virus As Reason To Expel Migrant Youths, Asylum Seekers",0
1057,"Massive Horde Of Goats Escapes, Runs Amok In California Neighborhood",0
1058,World Health Organization Warns COVID-19 'May Never Go Away',0
1059,Jared Kushner Walks Back Alarming Comments On Election Postponement,0
1060,10 Photos Show How Restaurants Around The World Are Social Distancing,0
1061,Andrew Cuomo Finally Provides Sign Language Interpreter After Deaf New Yorkers Sue,0
1062,Judge Dismisses Charges Against Administrator Implicated In Larry Nassar Case,0
1063,John Cornyn Encourages People To Sign Up For Obamacare After Fighting To Repeal It,0
1064,"Liz Cheney Praises Dr. Fauci, Implores Americans To Thank Him: 'He Is Not A Partisan'",0
1065,Cardboard Fans Cheer On Korean Baseball Team,0
1066,Democratic Plan Would Give Workers More Time To File Legal Claims Due To Pandemic,0
1067,Ex-Labor Secretary Exposes Trump's 'Lethal' Plan To Reopen Economy Amid Pandemic,0
1068,Fox News Hosts Freak Out Over Dr. Fauci's Coronavirus Lockdown Warning,0
1069,Paul Manafort Released To Home Confinement Amid Coronavirus Concerns,0
1070,"Family Of Breonna Taylor, EMT Killed By Police, Hires Attorney From Ahmaud Arbery Case",0
1071,Robert De Niro Explains Why Trump ‘Doesn’t Even Care How Many People Die’,0
1072,Trump’s Failed Policy Set The Stage For The Botched Venezuela Coup Attempt,0
1073,GOP Group Exposes 'King' Trump's Legal Shell Game In Blistering New Fox News Ad,0
1074,Joe Scarborough Issues Ominous Warning To GOP About Trump’s Racism,0
1075,"Don't Force Passengers To Wear Masks, U.S. Airlines Tell Crews Amid Pandemic",0
1076,Will He Make It? Athletic Bobcat Attempts An Olympic-Worthy Leap Over Water,0
1077,Jimmy Kimmel Points Out Fox News' Most Obvious Hypocrisy About Coronavirus,0
1078,Trevor Noah: Even Trump Has No Idea What 'Obamagate' Is Supposed To Be,0
1079,Supercut Shows Trump Has Spent Entire Presidency Lashing Out At Female Reporters,0
1080,Coronavirus Outbreak Hits One Of Maruchan's Biggest U.S. Ramen Noodle Factories,0
1081,Anderson Cooper Shares Touching Reason Why He's Raising Baby Wyatt With His Ex,0
1082,"Spain's Oldest Woman Survives Coronavirus, Says Humanity Needs 'A New Order'",0
1083,Howard Stern Tells Trump Voters What The President Really Thinks Of Them,0
1084,Judge Signals He’s Not Ready To Dismiss Michael Flynn Case After DOJ Drops Charges,0
1085,Ex-RNC Chair Torches McConnell's Claim Obama 'Should've Kept His Mouth Shut',0
1086,"FBI Goofs, Reveals Name Of Saudi Official Suspected Of Supporting 9/11 Hijackers",0
1087,Woman Who Illegally Entered Yellowstone Suffers Burns Near Old Faithful,0
1088,Louisiana Inmate Dies From COVID-19 Just 2 Days After Scheduled Release,0
1089,Princeton University Has Its First Black Valedictorian In Its History,0
1090,Arrest Made In 1988 Hate Crime Killing Of Gay American At Australian Cliff,0
1091,Activists Leave Body Bags In State Capitals To Protest Reopenings,0
1092,Democrats Pin Hopes On Social Security In Iowa Senate Race,0
1093,Just One Ill Choir Singer Infected 52 Others With Coronavirus: Study,0
1094,Trump Tweets Support For Tesla Reopening During Deadly Pandemic,0
1095,Colorado Restaurant Ordered Closed After Diners Swamped It On Mother’s Day,0
1096,Chris Cuomo Blasts Trump’s Coronavirus Testing Claims,0
1097,Biden Blasts Trump's Michael Flynn Crusade: 'This Is All About Diversion',0
1098,Speeding Democratic Campaign Buses Run Over 173 Iowans In Mad Dash To Get Fuck Out Of State,1
1099,DNC Offers Startup $500 Million To Develop Pencil That Can Accurately Record Election Results,1
1100,DNC Blames Iowa Caucus Problems On Single Fuck-Up Senior Citizen Volunteer,1
1101,Buttigieg: ‘My Record During My First Term As President Speaks For Itself’,1
1102,DNC Mulls Asking Donald Trump To Run As Democrat In Effort To Stop Sanders,1
1103,Report: Fighting Rising Tide Of Authoritarianism Sounds Like A Lot Of Work,1
1104,"‘You’re A Piece Of Shit And I Hope Everyone Like You Dies,’ Says Biden To Democratic Voter In Stirring Call For Party Unity",1
1105,The Onion’s Guide To The 2020 Democratic Candidates,1
1106,Kushner Promises Israel Plan Will Relocate All Palestinians To Generous Swath Of Mediterranean Sea,1
1107,Sanders Unveils Job-Training Program To Provide Meaningful Work To Low-Skilled Op-Ed Writers,1
1108,Chris Matthews Warns Bernie Sanders Victory Runs Risk Of Making Him Look Stupid 2 Elections In A Row,1
1109,Joni Ernst Insists She Hasn’t Seen Any Impeachment Evidence That Has Changed Her Self-Serving Political Calculus,1
1110,Key Players In Trump’s Impeachment Trial,1
1111,CBS Inks Deal For 30-Episode Bloomberg Ad,1
1112,Bolton Pledges To Donate All Proceeds From Book Towards Killing Iranians,1
1113,Amy Klobuchar Enters 18th Minute Of Tense Standoff With Iowa Rally Crowd Who Haven’t Laughed At Her Joke,1
1114,Mike Pompeo: ‘There Is Overwhelming And Undeniable Evidence To Support Going To War With Whoever’,1
1115,Liberals Say Sanders’s Acceptance Of Rogan Endorsement Sends Dangerous Message He Trying To Win Election,1
1116,Melting Giraffe Congressman Warns Impeachment Distracting From Surreal Issues,1
1117,Trump Makes Powerful Pro-Life Case By Speaking About The Joys Of Neglecting A Child,1
1118,Justice Roberts Sternly Admonishes Impeachment Participants To Remember They’re At Complete Farce Of A Trial,1
1119,Senate Republicans Force Through Resolution Establishing Wingstop As Official Sponsor Of Impeachment Trial,1
1120,Contrarian ‘New York Times’ Travel Section Breaks With Paper To Endorse Deval Patrick For Democratic Nomination,1
1121,Kellyanne Conway Suggests Martin Luther King Jr. Would Have Traveled To Ukraine For Dirt On Biden,1
1122,"‘They Can’t Impeach Someone They Can’t See,’ Say Trump Boys Cramming Dad Into Homemade Bunker Under Oval Office Desk",1
1123,Republican Senators Maintain They’ll Weigh All Evidence Before Carrying Trump Out On Shoulders,1
1124,CNN Reveals Bernie Sanders Running For President Of Country With History Of Sexism,1
1125,Stephen Miller Hurt At Being Passed Over For Job Stalking Female Ambassador,1
1126,CNN Audio Analysis Reveals Biden Caught On Wet Mic While Chewing On Own Microphone,1
1127,Public Disapproval Of Iran Approach Convinces Trump To Reverse Soleimani Killing,1
1128,Biden Asks Advisors How Much Longer He Has To Pretend To Be Confused And Doddering To Avoid Criticism,1
1129,Pros And Cons Of Economic Sanctions,1
1130,CNN Reminds Debate Participants To Keep Personal Attacks Off The Stage In Favor Of New Confession Cam Backstage,1
1131,CNN Moderator Challenges Sanders’ Support For Women By Asking Him To Name Every Part Of Female Reproductive System,1
1132,"‘Hey, Remember John Hickenlooper?’ Says Wolf Blitzer To Break Tension From Debate",1
1133,CNN Figures It Can Soak Tom Steyer For Couple Million By Pretending It Costs Money To Appear In Debate,1
1134,Democratic Candidates Immediately Descend Into Violent Pandemonium Without Cory Booker’s Message Of Love,1
1135,Swing Voter Really Relates To Buttigieg’s Complete Lack Of Conviction,1
1136,Trump Warns Iran Not To Kill Any Protesters Who U.S. Already Has Dibs On,1
1137,Prominent Evangelical Magazine Calls For Removing Trump From Holy Trinity,1
1138,DNC Bows To Pressure By Adding Andrew Cuomo To Increase Ethnic Representation On Debate Stage,1
1139,DNC Eases Debate Requirements To 0.1% Above Whatever Cory Booker Polling,1
1140,Trump Claims He Knows John Dingell Is In Hell Because He Sees Window Into Terrifying Inferno Every Time He Closes His Eyes,1
1141,GOP Turns Dozens Of House Democrats Away From Impeachment For Failing To Provide Adequate Voter ID,1
1142,Congressman Could’ve Sworn Last Impeachment Was Catered,1
1143,Poll Finds 54% Of Americans Approve Executing Trump But Leaving Him In Office,1
1144,Congress Reaches $1.4 Trillion Spending Deal To Award Entire Budget To One Lucky American,1
1145,‘And Then Those 12 People Send It To 12 People—That’s 144 People!” Says Cory Booker Describing Campaign Newsletter Strategy To Rosario Dawson,1
1146,"‘Well Spoken, My Good Fellow, But Let Me Retort,’ Says Congressman Engaged In Probing, High-Minded Debate On Facts And Merits Of Impeachment",1
